instrument,youtube_id,sample_key,video_path,sample_dir
acoustic_guitar,JwfMKAmnogE,acoustic_guitar/JwfMKAmnogE,raw_videos/acoustic_guitar/JwfMKAmnogE.mp4,processed/acoustic_guitar/JwfMKAmnogE
acoustic_guitar,vOsDBf8yDUE,acoustic_guitar/vOsDBf8yDUE,raw_videos/acoustic_guitar/vOsDBf8yDUE.mp4,processed/acoustic_guitar/vOsDBf8yDUE
acoustic_guitar,i0T8jOKnprw,acoustic_guitar/i0T8jOKnprw,raw_videos/acoustic_guitar/i0T8jOKnprw.mp4,processed/acoustic_guitar/i0T8jOKnprw
acoustic_guitar,tbYv17bdpMo,acoustic_guitar/tbYv17bdpMo,raw_videos/acoustic_guitar/tbYv17bdpMo.mp4,processed/acoustic_guitar/tbYv17bdpMo
acoustic_guitar,RFqwzijhKEg,acoustic_guitar/RFqwzijhKEg,raw_videos/acoustic_guitar/RFqwzijhKEg.mp4,processed/acoustic_guitar/RFqwzijhKEg
acoustic_guitar,D6RmuscqupA,acoustic_guitar/D6RmuscqupA,raw_videos/acoustic_guitar/D6RmuscqupA.mp4,processed/acoustic_guitar/D6RmuscqupA
acoustic_guitar,L6iUcX3ZNF8,acoustic_guitar/L6iUcX3ZNF8,raw_videos/acoustic_guitar/L6iUcX3ZNF8.mp4,processed/acoustic_guitar/L6iUcX3ZNF8
acoustic_guitar,zFWjIef-_Jc,acoustic_guitar/zFWjIef-_Jc,raw_videos/acoustic_guitar/zFWjIef-_Jc.mp4,processed/acoustic_guitar/zFWjIef-_Jc
acoustic_guitar,EGtDE37Nt_k,acoustic_guitar/EGtDE37Nt_k,raw_videos/acoustic_guitar/EGtDE37Nt_k.mp4,processed/acoustic_guitar/EGtDE37Nt_k
acoustic_guitar,l99RGCJlH3A,acoustic_guitar/l99RGCJlH3A,raw_videos/acoustic_guitar/l99RGCJlH3A.mp4,processed/acoustic_guitar/l99RGCJlH3A
acoustic_guitar,HGlIImajcRI,acoustic_guitar/HGlIImajcRI,raw_videos/acoustic_guitar/HGlIImajcRI.mp4,processed/acoustic_guitar/HGlIImajcRI
acoustic_guitar,iZ4Oio4d1wE,acoustic_guitar/iZ4Oio4d1wE,raw_videos/acoustic_guitar/iZ4Oio4d1wE.mp4,processed/acoustic_guitar/iZ4Oio4d1wE
acoustic_guitar,qd-fOulQK14,acoustic_guitar/qd-fOulQK14,raw_videos/acoustic_guitar/qd-fOulQK14.mp4,processed/acoustic_guitar/qd-fOulQK14
acoustic_guitar,sCyr_mATnb0,acoustic_guitar/sCyr_mATnb0,raw_videos/acoustic_guitar/sCyr_mATnb0.mp4,processed/acoustic_guitar/sCyr_mATnb0
acoustic_guitar,lMQbmp8St-8,acoustic_guitar/lMQbmp8St-8,raw_videos/acoustic_guitar/lMQbmp8St-8.mp4,processed/acoustic_guitar/lMQbmp8St-8
acoustic_guitar,Yy9BSvUZz2o,acoustic_guitar/Yy9BSvUZz2o,raw_videos/acoustic_guitar/Yy9BSvUZz2o.mp4,processed/acoustic_guitar/Yy9BSvUZz2o
acoustic_guitar,sb7HMEUvivI,acoustic_guitar/sb7HMEUvivI,raw_videos/acoustic_guitar/sb7HMEUvivI.mp4,processed/acoustic_guitar/sb7HMEUvivI
acoustic_guitar,AzqkvaJE7cU,acoustic_guitar/AzqkvaJE7cU,raw_videos/acoustic_guitar/AzqkvaJE7cU.mp4,processed/acoustic_guitar/AzqkvaJE7cU
acoustic_guitar,Q0CUNwQ61Hs,acoustic_guitar/Q0CUNwQ61Hs,raw_videos/acoustic_guitar/Q0CUNwQ61Hs.mp4,processed/acoustic_guitar/Q0CUNwQ61Hs
acoustic_guitar,hebu3chDcak,acoustic_guitar/hebu3chDcak,raw_videos/acoustic_guitar/hebu3chDcak.mp4,processed/acoustic_guitar/hebu3chDcak
acoustic_guitar,k8FQgh8P87A,acoustic_guitar/k8FQgh8P87A,raw_videos/acoustic_guitar/k8FQgh8P87A.mp4,processed/acoustic_guitar/k8FQgh8P87A
acoustic_guitar,uCk6wOm0Ny4,acoustic_guitar/uCk6wOm0Ny4,raw_videos/acoustic_guitar/uCk6wOm0Ny4.mp4,processed/acoustic_guitar/uCk6wOm0Ny4
acoustic_guitar,qUNM5SVOJ5Q,acoustic_guitar/qUNM5SVOJ5Q,raw_videos/acoustic_guitar/qUNM5SVOJ5Q.mp4,processed/acoustic_guitar/qUNM5SVOJ5Q
acoustic_guitar,qDQSrmCb99I,acoustic_guitar/qDQSrmCb99I,raw_videos/acoustic_guitar/qDQSrmCb99I.mp4,processed/acoustic_guitar/qDQSrmCb99I
acoustic_guitar,UoSZE8TzRlI,acoustic_guitar/UoSZE8TzRlI,raw_videos/acoustic_guitar/UoSZE8TzRlI.mp4,processed/acoustic_guitar/UoSZE8TzRlI
acoustic_guitar,MW16sqYUAqc,acoustic_guitar/MW16sqYUAqc,raw_videos/acoustic_guitar/MW16sqYUAqc.mp4,processed/acoustic_guitar/MW16sqYUAqc
acoustic_guitar,JE3f0pQzSOA,acoustic_guitar/JE3f0pQzSOA,raw_videos/acoustic_guitar/JE3f0pQzSOA.mp4,processed/acoustic_guitar/JE3f0pQzSOA
acoustic_guitar,yhg_RNzUR2k,acoustic_guitar/yhg_RNzUR2k,raw_videos/acoustic_guitar/yhg_RNzUR2k.mp4,processed/acoustic_guitar/yhg_RNzUR2k
acoustic_guitar,KfyTKr8pGfU,acoustic_guitar/KfyTKr8pGfU,raw_videos/acoustic_guitar/KfyTKr8pGfU.mp4,processed/acoustic_guitar/KfyTKr8pGfU
acoustic_guitar,gSxQFA9twxw,acoustic_guitar/gSxQFA9twxw,raw_videos/acoustic_guitar/gSxQFA9twxw.mp4,processed/acoustic_guitar/gSxQFA9twxw
acoustic_guitar,dbYEGWYq2JE,acoustic_guitar/dbYEGWYq2JE,raw_videos/acoustic_guitar/dbYEGWYq2JE.mp4,processed/acoustic_guitar/dbYEGWYq2JE
acoustic_guitar,rWGbMGvBMJw,acoustic_guitar/rWGbMGvBMJw,raw_videos/acoustic_guitar/rWGbMGvBMJw.mp4,processed/acoustic_guitar/rWGbMGvBMJw
acoustic_guitar,AGRt2Y6k5FI,acoustic_guitar/AGRt2Y6k5FI,raw_videos/acoustic_guitar/AGRt2Y6k5FI.mp4,processed/acoustic_guitar/AGRt2Y6k5FI
acoustic_guitar,TZ8va6NvyPI,acoustic_guitar/TZ8va6NvyPI,raw_videos/acoustic_guitar/TZ8va6NvyPI.mp4,processed/acoustic_guitar/TZ8va6NvyPI
acoustic_guitar,rseSdZ4VzFo,acoustic_guitar/rseSdZ4VzFo,raw_videos/acoustic_guitar/rseSdZ4VzFo.mp4,processed/acoustic_guitar/rseSdZ4VzFo
acoustic_guitar,2aRRBsBPxg0,acoustic_guitar/2aRRBsBPxg0,raw_videos/acoustic_guitar/2aRRBsBPxg0.mp4,processed/acoustic_guitar/2aRRBsBPxg0
acoustic_guitar,w0NWyKjQPqY,acoustic_guitar/w0NWyKjQPqY,raw_videos/acoustic_guitar/w0NWyKjQPqY.mp4,processed/acoustic_guitar/w0NWyKjQPqY
acoustic_guitar,TzWXCBUaSKA,acoustic_guitar/TzWXCBUaSKA,raw_videos/acoustic_guitar/TzWXCBUaSKA.mp4,processed/acoustic_guitar/TzWXCBUaSKA
acoustic_guitar,jzELU3unsAs,acoustic_guitar/jzELU3unsAs,raw_videos/acoustic_guitar/jzELU3unsAs.mp4,processed/acoustic_guitar/jzELU3unsAs
acoustic_guitar,7gBrjFl86kQ,acoustic_guitar/7gBrjFl86kQ,raw_videos/acoustic_guitar/7gBrjFl86kQ.mp4,processed/acoustic_guitar/7gBrjFl86kQ
acoustic_guitar,nF2cyOkUOhs,acoustic_guitar/nF2cyOkUOhs,raw_videos/acoustic_guitar/nF2cyOkUOhs.mp4,processed/acoustic_guitar/nF2cyOkUOhs
acoustic_guitar,bIDiIcp3XYA,acoustic_guitar/bIDiIcp3XYA,raw_videos/acoustic_guitar/bIDiIcp3XYA.mp4,processed/acoustic_guitar/bIDiIcp3XYA
acoustic_guitar,HIwehsjxjp8,acoustic_guitar/HIwehsjxjp8,raw_videos/acoustic_guitar/HIwehsjxjp8.mp4,processed/acoustic_guitar/HIwehsjxjp8
acoustic_guitar,O_J8_sXtYoA,acoustic_guitar/O_J8_sXtYoA,raw_videos/acoustic_guitar/O_J8_sXtYoA.mp4,processed/acoustic_guitar/O_J8_sXtYoA
acoustic_guitar,xJA6rLHeChU,acoustic_guitar/xJA6rLHeChU,raw_videos/acoustic_guitar/xJA6rLHeChU.mp4,processed/acoustic_guitar/xJA6rLHeChU
acoustic_guitar,QjihRnoSac0,acoustic_guitar/QjihRnoSac0,raw_videos/acoustic_guitar/QjihRnoSac0.mp4,processed/acoustic_guitar/QjihRnoSac0
acoustic_guitar,4Ty1DwLKQ3A,acoustic_guitar/4Ty1DwLKQ3A,raw_videos/acoustic_guitar/4Ty1DwLKQ3A.mp4,processed/acoustic_guitar/4Ty1DwLKQ3A
acoustic_guitar,e4c_i8kicAo,acoustic_guitar/e4c_i8kicAo,raw_videos/acoustic_guitar/e4c_i8kicAo.mp4,processed/acoustic_guitar/e4c_i8kicAo
acoustic_guitar,WwyUdhDAaBA,acoustic_guitar/WwyUdhDAaBA,raw_videos/acoustic_guitar/WwyUdhDAaBA.mp4,processed/acoustic_guitar/WwyUdhDAaBA
acoustic_guitar,DEg4apuzePM,acoustic_guitar/DEg4apuzePM,raw_videos/acoustic_guitar/DEg4apuzePM.mp4,processed/acoustic_guitar/DEg4apuzePM
acoustic_guitar,YjajGjic2OI,acoustic_guitar/YjajGjic2OI,raw_videos/acoustic_guitar/YjajGjic2OI.mp4,processed/acoustic_guitar/YjajGjic2OI
acoustic_guitar,2090WsVUU4k,acoustic_guitar/2090WsVUU4k,raw_videos/acoustic_guitar/2090WsVUU4k.mp4,processed/acoustic_guitar/2090WsVUU4k
acoustic_guitar,w956XxGjUtc,acoustic_guitar/w956XxGjUtc,raw_videos/acoustic_guitar/w956XxGjUtc.mp4,processed/acoustic_guitar/w956XxGjUtc
acoustic_guitar,SmtiGSQiyyM,acoustic_guitar/SmtiGSQiyyM,raw_videos/acoustic_guitar/SmtiGSQiyyM.mp4,processed/acoustic_guitar/SmtiGSQiyyM
acoustic_guitar,9tcUGtxbTw8,acoustic_guitar/9tcUGtxbTw8,raw_videos/acoustic_guitar/9tcUGtxbTw8.mp4,processed/acoustic_guitar/9tcUGtxbTw8
acoustic_guitar,njbv3x2I0OA,acoustic_guitar/njbv3x2I0OA,raw_videos/acoustic_guitar/njbv3x2I0OA.mp4,processed/acoustic_guitar/njbv3x2I0OA
acoustic_guitar,ZdEdT0daADU,acoustic_guitar/ZdEdT0daADU,raw_videos/acoustic_guitar/ZdEdT0daADU.mp4,processed/acoustic_guitar/ZdEdT0daADU
acoustic_guitar,UQTo9mNMjD4,acoustic_guitar/UQTo9mNMjD4,raw_videos/acoustic_guitar/UQTo9mNMjD4.mp4,processed/acoustic_guitar/UQTo9mNMjD4
acoustic_guitar,NEFpxpOohzU,acoustic_guitar/NEFpxpOohzU,raw_videos/acoustic_guitar/NEFpxpOohzU.mp4,processed/acoustic_guitar/NEFpxpOohzU
acoustic_guitar,vvfbdGJDKg4,acoustic_guitar/vvfbdGJDKg4,raw_videos/acoustic_guitar/vvfbdGJDKg4.mp4,processed/acoustic_guitar/vvfbdGJDKg4
acoustic_guitar,kn4Vs6mx-BM,acoustic_guitar/kn4Vs6mx-BM,raw_videos/acoustic_guitar/kn4Vs6mx-BM.mp4,processed/acoustic_guitar/kn4Vs6mx-BM
acoustic_guitar,dama9qmhf2A,acoustic_guitar/dama9qmhf2A,raw_videos/acoustic_guitar/dama9qmhf2A.mp4,processed/acoustic_guitar/dama9qmhf2A
acoustic_guitar,cfXqF6RQk0w,acoustic_guitar/cfXqF6RQk0w,raw_videos/acoustic_guitar/cfXqF6RQk0w.mp4,processed/acoustic_guitar/cfXqF6RQk0w
acoustic_guitar,P7HzvxXgBQ8,acoustic_guitar/P7HzvxXgBQ8,raw_videos/acoustic_guitar/P7HzvxXgBQ8.mp4,processed/acoustic_guitar/P7HzvxXgBQ8
cello,4Oy5VmaacaI,cello/4Oy5VmaacaI,raw_videos/cello/4Oy5VmaacaI.mp4,processed/cello/4Oy5VmaacaI
cello,Mff3pp-Fj2w,cello/Mff3pp-Fj2w,raw_videos/cello/Mff3pp-Fj2w.mp4,processed/cello/Mff3pp-Fj2w
cello,XS_dSmZ0xbw,cello/XS_dSmZ0xbw,raw_videos/cello/XS_dSmZ0xbw.mp4,processed/cello/XS_dSmZ0xbw
cello,1Ju4S0qeDqw,cello/1Ju4S0qeDqw,raw_videos/cello/1Ju4S0qeDqw.mp4,processed/cello/1Ju4S0qeDqw
cello,-_-TDDxoaAc,cello/-_-TDDxoaAc,raw_videos/cello/-_-TDDxoaAc.mp4,processed/cello/-_-TDDxoaAc
cello,DPSLdZBaQTM,cello/DPSLdZBaQTM,raw_videos/cello/DPSLdZBaQTM.mp4,processed/cello/DPSLdZBaQTM
cello,IcV9yqQOqkw,cello/IcV9yqQOqkw,raw_videos/cello/IcV9yqQOqkw.mp4,processed/cello/IcV9yqQOqkw
cello,I0LedcEaPL0,cello/I0LedcEaPL0,raw_videos/cello/I0LedcEaPL0.mp4,processed/cello/I0LedcEaPL0
cello,ZcKsPFZG4_0,cello/ZcKsPFZG4_0,raw_videos/cello/ZcKsPFZG4_0.mp4,processed/cello/ZcKsPFZG4_0
cello,CSKOEhh5nBk,cello/CSKOEhh5nBk,raw_videos/cello/CSKOEhh5nBk.mp4,processed/cello/CSKOEhh5nBk
cello,Rj5XJO5T8PY,cello/Rj5XJO5T8PY,raw_videos/cello/Rj5XJO5T8PY.mp4,processed/cello/Rj5XJO5T8PY
cello,VlIcqDWmPkw,cello/VlIcqDWmPkw,raw_videos/cello/VlIcqDWmPkw.mp4,processed/cello/VlIcqDWmPkw
cello,U2s_4d0ZLT8,cello/U2s_4d0ZLT8,raw_videos/cello/U2s_4d0ZLT8.mp4,processed/cello/U2s_4d0ZLT8
cello,CjNKUiFHUC8,cello/CjNKUiFHUC8,raw_videos/cello/CjNKUiFHUC8.mp4,processed/cello/CjNKUiFHUC8
cello,-3V-vUMkHqk,cello/-3V-vUMkHqk,raw_videos/cello/-3V-vUMkHqk.mp4,processed/cello/-3V-vUMkHqk
cello,EtP6JBWtd7s,cello/EtP6JBWtd7s,raw_videos/cello/EtP6JBWtd7s.mp4,processed/cello/EtP6JBWtd7s
cello,FntHqAlD1S0,cello/FntHqAlD1S0,raw_videos/cello/FntHqAlD1S0.mp4,processed/cello/FntHqAlD1S0
cello,R6M2LLmUg1k,cello/R6M2LLmUg1k,raw_videos/cello/R6M2LLmUg1k.mp4,processed/cello/R6M2LLmUg1k
cello,B22eZY1PESY,cello/B22eZY1PESY,raw_videos/cello/B22eZY1PESY.mp4,processed/cello/B22eZY1PESY
cello,D1DjJqqK5Rw,cello/D1DjJqqK5Rw,raw_videos/cello/D1DjJqqK5Rw.mp4,processed/cello/D1DjJqqK5Rw
cello,97UEABGyyw8,cello/97UEABGyyw8,raw_videos/cello/97UEABGyyw8.mp4,processed/cello/97UEABGyyw8
cello,2R12lQszz90,cello/2R12lQszz90,raw_videos/cello/2R12lQszz90.mp4,processed/cello/2R12lQszz90
cello,19CdPaHrVPQ,cello/19CdPaHrVPQ,raw_videos/cello/19CdPaHrVPQ.mp4,processed/cello/19CdPaHrVPQ
cello,WVeheJFHQS4,cello/WVeheJFHQS4,raw_videos/cello/WVeheJFHQS4.mp4,processed/cello/WVeheJFHQS4
cello,-Gdh8N_KpLY,cello/-Gdh8N_KpLY,raw_videos/cello/-Gdh8N_KpLY.mp4,processed/cello/-Gdh8N_KpLY
cello,YmKMEpt9OjQ,cello/YmKMEpt9OjQ,raw_videos/cello/YmKMEpt9OjQ.mp4,processed/cello/YmKMEpt9OjQ
cello,XI7Fx7rJt4I,cello/XI7Fx7rJt4I,raw_videos/cello/XI7Fx7rJt4I.mp4,processed/cello/XI7Fx7rJt4I
cello,7RRqeIUqXPs,cello/7RRqeIUqXPs,raw_videos/cello/7RRqeIUqXPs.mp4,processed/cello/7RRqeIUqXPs
cello,MvkJvZSOmjY,cello/MvkJvZSOmjY,raw_videos/cello/MvkJvZSOmjY.mp4,processed/cello/MvkJvZSOmjY
cello,-oe-KptPGnY,cello/-oe-KptPGnY,raw_videos/cello/-oe-KptPGnY.mp4,processed/cello/-oe-KptPGnY
cello,S86qStDAz3A,cello/S86qStDAz3A,raw_videos/cello/S86qStDAz3A.mp4,processed/cello/S86qStDAz3A
cello,EvBzKBdfZxA,cello/EvBzKBdfZxA,raw_videos/cello/EvBzKBdfZxA.mp4,processed/cello/EvBzKBdfZxA
cello,PCicM6i59_I,cello/PCicM6i59_I,raw_videos/cello/PCicM6i59_I.mp4,processed/cello/PCicM6i59_I
cello,Mh2tJbJiWQQ,cello/Mh2tJbJiWQQ,raw_videos/cello/Mh2tJbJiWQQ.mp4,processed/cello/Mh2tJbJiWQQ
cello,IlDWk-x6Cag,cello/IlDWk-x6Cag,raw_videos/cello/IlDWk-x6Cag.mp4,processed/cello/IlDWk-x6Cag
cello,_oUTOskOwXs,cello/_oUTOskOwXs,raw_videos/cello/_oUTOskOwXs.mp4,processed/cello/_oUTOskOwXs
cello,PmdfpSyB3BY,cello/PmdfpSyB3BY,raw_videos/cello/PmdfpSyB3BY.mp4,processed/cello/PmdfpSyB3BY
cello,3N1KAaBJkwU,cello/3N1KAaBJkwU,raw_videos/cello/3N1KAaBJkwU.mp4,processed/cello/3N1KAaBJkwU
cello,I--nizkVQzE,cello/I--nizkVQzE,raw_videos/cello/I--nizkVQzE.mp4,processed/cello/I--nizkVQzE
cello,5Eg6GNhszNE,cello/5Eg6GNhszNE,raw_videos/cello/5Eg6GNhszNE.mp4,processed/cello/5Eg6GNhszNE
cello,2ARPm0djKIk,cello/2ARPm0djKIk,raw_videos/cello/2ARPm0djKIk.mp4,processed/cello/2ARPm0djKIk
cello,QZEkGj9m1qs,cello/QZEkGj9m1qs,raw_videos/cello/QZEkGj9m1qs.mp4,processed/cello/QZEkGj9m1qs
cello,Lq3671NhNZk,cello/Lq3671NhNZk,raw_videos/cello/Lq3671NhNZk.mp4,processed/cello/Lq3671NhNZk
cello,VdFnyZWJAgo,cello/VdFnyZWJAgo,raw_videos/cello/VdFnyZWJAgo.mp4,processed/cello/VdFnyZWJAgo
cello,MUalqwUFrPs,cello/MUalqwUFrPs,raw_videos/cello/MUalqwUFrPs.mp4,processed/cello/MUalqwUFrPs
cello,_Nr58vTAIkw,cello/_Nr58vTAIkw,raw_videos/cello/_Nr58vTAIkw.mp4,processed/cello/_Nr58vTAIkw
cello,MCftKtqmH1A,cello/MCftKtqmH1A,raw_videos/cello/MCftKtqmH1A.mp4,processed/cello/MCftKtqmH1A
cello,NhkPpOvrtz0,cello/NhkPpOvrtz0,raw_videos/cello/NhkPpOvrtz0.mp4,processed/cello/NhkPpOvrtz0
cello,SyToSKUxgKs,cello/SyToSKUxgKs,raw_videos/cello/SyToSKUxgKs.mp4,processed/cello/SyToSKUxgKs
cello,TBngVoy_GrE,cello/TBngVoy_GrE,raw_videos/cello/TBngVoy_GrE.mp4,processed/cello/TBngVoy_GrE
cello,Rr1UkDkhDlA,cello/Rr1UkDkhDlA,raw_videos/cello/Rr1UkDkhDlA.mp4,processed/cello/Rr1UkDkhDlA
cello,M3YZEmQyt6c,cello/M3YZEmQyt6c,raw_videos/cello/M3YZEmQyt6c.mp4,processed/cello/M3YZEmQyt6c
cello,VYkZb7F4zKo,cello/VYkZb7F4zKo,raw_videos/cello/VYkZb7F4zKo.mp4,processed/cello/VYkZb7F4zKo
cello,9xj3e5A8XwE,cello/9xj3e5A8XwE,raw_videos/cello/9xj3e5A8XwE.mp4,processed/cello/9xj3e5A8XwE
cello,QeravklOaAg,cello/QeravklOaAg,raw_videos/cello/QeravklOaAg.mp4,processed/cello/QeravklOaAg
cello,PEyIPSlJNQM,cello/PEyIPSlJNQM,raw_videos/cello/PEyIPSlJNQM.mp4,processed/cello/PEyIPSlJNQM
cello,FcO9w1mYEEs,cello/FcO9w1mYEEs,raw_videos/cello/FcO9w1mYEEs.mp4,processed/cello/FcO9w1mYEEs
cello,ZNy8BIDMuNo,cello/ZNy8BIDMuNo,raw_videos/cello/ZNy8BIDMuNo.mp4,processed/cello/ZNy8BIDMuNo
cello,b4Bz3QOAlvs,cello/b4Bz3QOAlvs,raw_videos/cello/b4Bz3QOAlvs.mp4,processed/cello/b4Bz3QOAlvs
cello,1u3yHICR_BU,cello/1u3yHICR_BU,raw_videos/cello/1u3yHICR_BU.mp4,processed/cello/1u3yHICR_BU
cello,0y0hifCbUEY,cello/0y0hifCbUEY,raw_videos/cello/0y0hifCbUEY.mp4,processed/cello/0y0hifCbUEY
cello,TBngVoy_GrE,cello/TBngVoy_GrE,raw_videos/cello/TBngVoy_GrE.mp4,processed/cello/TBngVoy_GrE
cello,I0LedcEaPL0,cello/I0LedcEaPL0,raw_videos/cello/I0LedcEaPL0.mp4,processed/cello/I0LedcEaPL0
cello,otprW6gmy2I,cello/otprW6gmy2I,raw_videos/cello/otprW6gmy2I.mp4,processed/cello/otprW6gmy2I
cello,4Hv7Z0H65Zo,cello/4Hv7Z0H65Zo,raw_videos/cello/4Hv7Z0H65Zo.mp4,processed/cello/4Hv7Z0H65Zo
cello,_NnR72uKuq0,cello/_NnR72uKuq0,raw_videos/cello/_NnR72uKuq0.mp4,processed/cello/_NnR72uKuq0
cello,17Kjw976myc,cello/17Kjw976myc,raw_videos/cello/17Kjw976myc.mp4,processed/cello/17Kjw976myc
cello,9BcWlp2Kls8,cello/9BcWlp2Kls8,raw_videos/cello/9BcWlp2Kls8.mp4,processed/cello/9BcWlp2Kls8
cello,EOVPt3TOBX8,cello/EOVPt3TOBX8,raw_videos/cello/EOVPt3TOBX8.mp4,processed/cello/EOVPt3TOBX8
cello,Je_VeWmcYVc,cello/Je_VeWmcYVc,raw_videos/cello/Je_VeWmcYVc.mp4,processed/cello/Je_VeWmcYVc
cello,rZY2cr5AnZI,cello/rZY2cr5AnZI,raw_videos/cello/rZY2cr5AnZI.mp4,processed/cello/rZY2cr5AnZI
cello,iEwM2PHLMZQ,cello/iEwM2PHLMZQ,raw_videos/cello/iEwM2PHLMZQ.mp4,processed/cello/iEwM2PHLMZQ
cello,mmJim2h-byQ,cello/mmJim2h-byQ,raw_videos/cello/mmJim2h-byQ.mp4,processed/cello/mmJim2h-byQ
cello,jLaUSEL-cIw,cello/jLaUSEL-cIw,raw_videos/cello/jLaUSEL-cIw.mp4,processed/cello/jLaUSEL-cIw
cello,iL1h8w0o9o8,cello/iL1h8w0o9o8,raw_videos/cello/iL1h8w0o9o8.mp4,processed/cello/iL1h8w0o9o8
cello,QksoVFjyiPI,cello/QksoVFjyiPI,raw_videos/cello/QksoVFjyiPI.mp4,processed/cello/QksoVFjyiPI
cello,Z-sQ4kDYCjU,cello/Z-sQ4kDYCjU,raw_videos/cello/Z-sQ4kDYCjU.mp4,processed/cello/Z-sQ4kDYCjU
cello,hEYVp0hiRVI,cello/hEYVp0hiRVI,raw_videos/cello/hEYVp0hiRVI.mp4,processed/cello/hEYVp0hiRVI
cello,BL1ghCJNL30,cello/BL1ghCJNL30,raw_videos/cello/BL1ghCJNL30.mp4,processed/cello/BL1ghCJNL30
cello,DHqq9429MWw,cello/DHqq9429MWw,raw_videos/cello/DHqq9429MWw.mp4,processed/cello/DHqq9429MWw
cello,fK_t7cdYoqU,cello/fK_t7cdYoqU,raw_videos/cello/fK_t7cdYoqU.mp4,processed/cello/fK_t7cdYoqU
cello,dh5Fomb7syk,cello/dh5Fomb7syk,raw_videos/cello/dh5Fomb7syk.mp4,processed/cello/dh5Fomb7syk
cello,hPmMl-ehjRc,cello/hPmMl-ehjRc,raw_videos/cello/hPmMl-ehjRc.mp4,processed/cello/hPmMl-ehjRc
cello,Bsld8KqOMXg,cello/Bsld8KqOMXg,raw_videos/cello/Bsld8KqOMXg.mp4,processed/cello/Bsld8KqOMXg
cello,3r6RoBbIcRA,cello/3r6RoBbIcRA,raw_videos/cello/3r6RoBbIcRA.mp4,processed/cello/3r6RoBbIcRA
cello,_O0y1PzDdFg,cello/_O0y1PzDdFg,raw_videos/cello/_O0y1PzDdFg.mp4,processed/cello/_O0y1PzDdFg
cello,fEMLLbEoPA0,cello/fEMLLbEoPA0,raw_videos/cello/fEMLLbEoPA0.mp4,processed/cello/fEMLLbEoPA0
cello,NH-gD4PLsPs,cello/NH-gD4PLsPs,raw_videos/cello/NH-gD4PLsPs.mp4,processed/cello/NH-gD4PLsPs
cello,iTHPAUmeflo,cello/iTHPAUmeflo,raw_videos/cello/iTHPAUmeflo.mp4,processed/cello/iTHPAUmeflo
cello,dpTY3PsvrSA,cello/dpTY3PsvrSA,raw_videos/cello/dpTY3PsvrSA.mp4,processed/cello/dpTY3PsvrSA
cello,Cn3OJ41HTH0,cello/Cn3OJ41HTH0,raw_videos/cello/Cn3OJ41HTH0.mp4,processed/cello/Cn3OJ41HTH0
cello,mr_f-ooMotg,cello/mr_f-ooMotg,raw_videos/cello/mr_f-ooMotg.mp4,processed/cello/mr_f-ooMotg
cello,N3yqiE2Prt4,cello/N3yqiE2Prt4,raw_videos/cello/N3yqiE2Prt4.mp4,processed/cello/N3yqiE2Prt4
cello,Sw7VpJbSuJc,cello/Sw7VpJbSuJc,raw_videos/cello/Sw7VpJbSuJc.mp4,processed/cello/Sw7VpJbSuJc
cello,Dn8vYxQxf-4,cello/Dn8vYxQxf-4,raw_videos/cello/Dn8vYxQxf-4.mp4,processed/cello/Dn8vYxQxf-4
cello,J7QA7zE5Hg0,cello/J7QA7zE5Hg0,raw_videos/cello/J7QA7zE5Hg0.mp4,processed/cello/J7QA7zE5Hg0
cello,59FI8kpA1GE,cello/59FI8kpA1GE,raw_videos/cello/59FI8kpA1GE.mp4,processed/cello/59FI8kpA1GE
cello,IuxbEH6fdJU,cello/IuxbEH6fdJU,raw_videos/cello/IuxbEH6fdJU.mp4,processed/cello/IuxbEH6fdJU
cello,lRDoK7SkKQ4,cello/lRDoK7SkKQ4,raw_videos/cello/lRDoK7SkKQ4.mp4,processed/cello/lRDoK7SkKQ4
cello,Ebppt68NMpk,cello/Ebppt68NMpk,raw_videos/cello/Ebppt68NMpk.mp4,processed/cello/Ebppt68NMpk
cello,4FLvVHr072g,cello/4FLvVHr072g,raw_videos/cello/4FLvVHr072g.mp4,processed/cello/4FLvVHr072g
cello,3hbYoIs-euU,cello/3hbYoIs-euU,raw_videos/cello/3hbYoIs-euU.mp4,processed/cello/3hbYoIs-euU
cello,0inVVJjRhRE,cello/0inVVJjRhRE,raw_videos/cello/0inVVJjRhRE.mp4,processed/cello/0inVVJjRhRE
cello,1cLN6iJP4LY,cello/1cLN6iJP4LY,raw_videos/cello/1cLN6iJP4LY.mp4,processed/cello/1cLN6iJP4LY
cello,gOCoyistYT4,cello/gOCoyistYT4,raw_videos/cello/gOCoyistYT4.mp4,processed/cello/gOCoyistYT4
cello,KAg0vTQrrTA,cello/KAg0vTQrrTA,raw_videos/cello/KAg0vTQrrTA.mp4,processed/cello/KAg0vTQrrTA
cello,d-CpPmtnsSI,cello/d-CpPmtnsSI,raw_videos/cello/d-CpPmtnsSI.mp4,processed/cello/d-CpPmtnsSI
cello,GTE_vbuCUiY,cello/GTE_vbuCUiY,raw_videos/cello/GTE_vbuCUiY.mp4,processed/cello/GTE_vbuCUiY
cello,dbjqrPFUngQ,cello/dbjqrPFUngQ,raw_videos/cello/dbjqrPFUngQ.mp4,processed/cello/dbjqrPFUngQ
